CODGEO,NOM_COMM,STATUT,POPULATION,superficie_ha,x_ctr,y_ctr,id
77257,LIZY-SUR-OURCQ,Commune simple,3612,1129.49954999949,701373.824668023,6881673.59802392,7853
77148,CROUY-SUR-OURCQ,Commune simple,1851,1957.00226749895,705822.644412184,6887426.82449997,7854
02290,ESSOMES-SUR-MARNE,Commune simple,2770,2849.93523399862,724853.001755812,6881644.69452111,7855
02168,CHATEAU-THIERRY,Sous-préfecture,14189,1733.68379599888,727884.576243188,6884119.57352628,7856
51217,DORMANS,Commune simple,2886,2263.25891999872,747254.715913603,6884945.28434276,7857
51002,SAINT-MARTIN-D'ABLOIS,Commune simple,1456,2239.26133299869,761396.818549869,6879385.9653908,7858
51230,EPERNAY,Sous-préfecture,23413,2245.05742749929,768121.943911354,6882301.06523115,7859
51030,AY-CHAMPAGNE,Commune simple,5841,3242.73596799836,776010.969144068,6883991.79018485,7860
51312,JUVIGNY,Commune simple,962,2108.86813149896,793235.520517951,6880308.79184311,7861
51453,RECY,Commune simple,1047,1504.59228849912,796806.446671657,6878482.32531187,7862
51548,SOMME-VESLE,Commune simple,424,3593.90662699845,818112.505340292,6878150.63277712,7863
51588,VALMY,Commune simple,298,2428.63359899859,828727.098100132,6887886.87686275,7864
51610,VERRIERES,Commune simple,415,582.129223999166,839069.464400071,6886341.79326923,7865
51632,VILLERS-EN-ARGONNE,Commune simple,236,947.258586499362,841871.377181534,6881573.81882898,7866
55389,NUBECOURT,Commune simple,248,2766.49078099841,859223.069500818,6880548.67033354,7867
55009,ANCEMONT,Commune simple,596,1345.17843849888,874088.456347304,6887644.96392016,7868
55268,LACROIX-SUR-MEUSE,Commune simple,704,2124.70062599857,885052.582866514,6878886.71008526,7869
55228,HANNONVILLE-SOUS-LES-COTES,Commune simple,630,1594.29623599961,894051.000794814,6884759.76082735,7870
55551,VIGNEULLES-LES-HATTONCHATEL,Commune simple,1566,6383.31267449665,899343.915646301,6879616.33109872,7871
54415,PAGNY-SUR-MOSELLE,Commune simple,4095,1123.82555049924,920467.579937553,6880692.12134892,7872
57153,CORNY-SUR-MOSELLE,Commune simple,2248,812.664667999524,924607.247058903,6885434.72246197,7873
57708,VERNY,Commune simple,1939,409.997856499764,934248.925319175,6883377.54299133,7874
57572,REMILLY,Commune simple,2147,1889.25505699878,947884.612748649,6883891.8418161,7875
57209,FAULQUEMONT,Commune simple,5439,1872.46957999925,962682.351590377,6887691.24466703,7876
57275,GUESSLING-HEMERING,Commune simple,912,1037.34085849933,968220.962466872,6886538.48207597,7877
57615,SAINT-JEAN-ROHRBACH,Commune simple,1010,1250.44850249916,983583.329457334,6887700.94705431,7878
57628,SARRALBE,Commune simple,4571,2762.30044549815,993408.177748613,6884802.00372014,7879
67095,DIEMERINGEN,Commune simple,1648,902.752367999577,1007827.1966163,6879726.69923286,7880
57477,MONTBRONN,Commune simple,1653,1469.40151999959,1015021.44651424,6886146.2629014,7881
67535,WIMMENAU,Commune simple,1132,2078.33866699901,1023831.92478303,6878099.36895755,7882
67388,REICHSHOFFEN,Commune simple,5471,1684.07190549926,1042373.71836391,6880966.91669634,7883
67474,SOULTZ-SOUS-FORETS,Commune simple,3035,1543.32639799885,1056708.00306781,6882833.90779307,7884
67184,HATTEN,Commune simple,1935,1874.26034399883,1066803.80807488,6877643.43179279,7885
67463,SELTZ,Commune simple,3311,2076.35817549963,1074083.58470709,6878114.82859692,7886
50147,COUTANCES,Sous-préfecture,8951,1301.43467249901,375451.046691988,6893304.95820312,7924
50092,CAMBERNON,Commune simple,735,1701.62764049945,380166.72512921,6896325.77293818,7925
50095,CANISY,Commune simple,1042,635.540517499497,394813.572639186,6894752.81818612,7926
50502,SAINT-LO,Préfecture de département,19285,2330.86354049842,402400.826818548,6897674.1304869,7927
50492,SAINT-JEAN-D'ELLE,Commune simple,2415,3321.0721614977,410747.917131008,6895280.86645507,7928
14120,CAHAGNES,Commune simple,1392,2499.78646949899,425101.570133935,6891813.4185255,7929
14752,VILLERS-BOCAGE,Commune simple,3120,578.992757499474,433302.338534432,6892714.71940615,7930
14257,EVRECY,Commune simple,1928,846.831344999348,444280.552687067,6893961.76640542,7931
14623,SAINT-MARTIN-DE-FONTENAY,Commune simple,2575,1087.23806099958,455346.260669909,6895750.82866748,7932
14431,MEZIDON-CANON,Commune simple,4945,1074.83826449964,475537.08336698,6890880.14030372,7933
14126,CAMBREMER,Commune simple,1146,2400.4623649982,485137.570987154,6898076.22969429,7934
14366,LISIEUX,Sous-préfecture,21132,1321.70910049919,498548.805281103,6897694.28055127,7935
14570,VALORBIQUET,Commune simple,2472,2892.26749349856,504755.304492016,6887928.90160342,7936
27629,THIBERVILLE,Commune simple,1871,786.071554999605,513210.076712899,6895513.8692711,7937
27056,BERNAY,Sous-préfecture,10275,2382.28682849918,523901.796493244,6890759.06302432,7938
27425,NASSANDRES,Commune simple,1359,472.941851499639,535016.856494216,6895024.03067337,7939
27428,LE NEUBOURG,Commune simple,4120,1000.22207499946,546562.871814453,6896359.48728301,7940
27003,ACQUIGNY,Commune simple,1531,1816.18644249914,566998.333705179,6897611.3765996,7941
27275,GAILLON,Commune simple,7117,1044.98715399986,579403.549275665,6896716.63031393,7942
27681,VERNON,Commune simple,24064,3406.55134249798,589316.206549482,6888619.69130499,7943
27279,GASNY,Commune simple,3100,1287.32418599943,597767.757268829,6890037.77435719,7944
95355,MAGNY-EN-VEXIN,Commune simple,5668,1479.61393249951,613191.406306059,6896177.06311168,7945
95142,CHARS,Commune simple,2008,1696.06447749891,622037.679858225,6895892.57498618,7946
95370,MARINES,Commune simple,3433,809.502948499449,625875.64479922,6894693.92812229,7947
95313,L'ISLE-ADAM,Commune simple,11976,1541.00041399953,644060.36078072,6889989.23391802,7948
95052,BEAUMONT-SUR-OISE,Commune simple,9607,568.191286499552,648954.634511092,6893635.54995349,7949
60141,CHANTILLY,Commune simple,11108,1607.10384399923,662179.945142687,6897523.65223853,7950
60500,LE PLESSIS-BELLEVILLE,Commune simple,3267,681.705488999429,682391.674997106,6888772.34473199,7951
60446,NANTEUIL-LE-HAUDOUIN,Commune simple,3688,2102.99920099872,686141.730349391,6893010.9658902,7952
60069,BETZ,Commune simple,1112,1564.15533399927,695844.545726365,6895120.19364504,7953
02307,LA FERTE-MILON,Commune simple,2192,1904.87618449911,710385.425513885,6897338.473828,7954
02543,NEUILLY-SAINT-FRONT,Commune simple,2152,1805.5334004987,719281.993054049,6895923.22655577,7955
02203,COINCY,Commune simple,1316,1754.78392399874,731792.20442367,6896006.01274406,7956
02748,TRELOU-SUR-MARNE,Commune simple,964,2014.36986649892,743940.942589176,6888147.61489902,7957
51136,CHATILLON-SUR-MARNE,Commune simple,697,1180.90556449936,755941.821324502,6889516.90314751,7958
51532,SERMIERS,Commune simple,536,1791.94409999925,771451.088875108,6894738.88184038,7959
51613,VERZENAY,Commune simple,1029,1056.53258899921,783295.920168452,6896600.42594077,7960
51326,LIVRY-LOUVERCY,Commune simple,1100,3070.51281349828,795816.071816357,6890328.1147006,7961
51388,MOURMELON-LE-GRAND,Commune simple,5339,2344.59809199869,801235.465175051,6893434.80245087,7962
51559,SUIPPES,Commune simple,3998,4183.96843699739,811336.491636547,6892799.72372399,7963
51283,HANS,Commune simple,151,1957.21808749884,827315.718220855,6891879.3544195,7964
51399,LA NEUVILLE-AU-PONT,Commune simple,555,1523.71529399924,835158.994286542,6893762.09169664,7965
51507,SAINTE-MENEHOULD,Sous-préfecture,4290,5700.47330049748,841875.437449184,6889202.78691015,7966
55155,DOMBASLE-EN-ARGONNE,Commune simple,432,1186.11031799961,860193.746788361,6896121.32566897,7967
55545,VERDUN,Sous-préfecture,17923,3206.26840049818,872337.544745217,6896520.69784745,7968
55154,DIEUE-SUR-MEUSE,Commune simple,1393,1563.77779249882,877486.537827111,6889318.00259634,7969
55198,FRESNES-EN-WOEVRE,Commune simple,726,927.93441549948,892324.409365131,6892245.80246086,7970
54213,FRIAUVILLE,Commune simple,367,668.52847399972,906547.110420798,6897422.76033134,7971
54273,JARNY,Commune simple,8383,1608.85965899918,910223.414315317,6898272.8230643,7972
57480,MONTIGNY-LES-METZ,Commune simple,21831,647.433056499539,930294.751024834,6893043.42967371,7973
57463,METZ,Préfecture de département,118634,4202.72360399778,933303.675803103,6894530.96782353,7974
57155,COURCELLES-CHAUSSY,Commune simple,3054,1624.05080699891,948182.039974808,6896328.46140322,7975
57159,CREHANGE,Commune simple,4021,1042.54610499933,961225.997627351,6889294.98967201,7976
57224,FOLSCHVILLER,Commune simple,4147,945.619391999691,969178.715800577,6891702.89696189,7977
57207,FAREBERSVILLER,Commune simple,5554,676.26187449966,982176.581866445,6897694.73448509,7978
57631,SARREGUEMINES,Sous-préfecture,21572,3035.56318399808,997109.941839908,6897599.11897958,7979
57261,GROS-REDERCHING,Commune simple,1309,1571.4879444989,1008124.10775163,6893598.20337661,7980
57589,ROHRBACH-LES-BITCHE,Commune simple,2092,1329.92392749974,1012578.80289894,6890811.91301793,7981
57089,BITCHE,Commune simple,5225,4146.415450498,1025843.25823229,6892280.46936954,7982
67083,DAMBACH,Commune simple,781,3044.00366299847,1039322.35328998,6888825.70361228,7983
67263,LEMBACH,Commune simple,1614,4876.89185049707,1048650.89623141,6889702.61925159,7984
67544,WISSEMBOURG,Commune simple,7757,4790.099194998,1062670.91962688,6891261.15717294,7985
50403,PIROU,Commune simple,1522,2904.79793649914,367667.277932548,6905699.34983167,8024
50394,PERIERS,Commune simple,2356,1469.20254399938,378430.997376904,6908104.32211863,8025
50292,MARIGNY-LE-LOZON,Commune simple,2550,1952.64777699891,389076.576178995,6899918.64556031,8026
50002,AGNEAUX,Commune simple,4072,667.654789499808,398645.345252783,6898517.85964415,8027
14035,BALLEROY-SUR-DROME,Commune simple,1434,1229.88102899969,420387.309880643,6906316.5645053,8028
14643,SAINT-PAUL-DU-VERNAY,Commune simple,778,1521.34902299915,426238.229728598,6906121.73669928,8029
14098,BRETTEVILLE-L'ORGUEILLEUSE,Commune simple,2577,640.041690499547,443805.032336096,6907528.90334601,8030
14118,CAEN,Préfecture de département,107229,2576.81724999848,454362.287645757,6903612.34293723,8031
14327,HEROUVILLE-SAINT-CLAIR,Commune simple,21393,1055.80276599958,457356.119311906,6905966.77719237,8032
14712,TROARN,Commune simple,3645,1132.56053899972,467961.585771898,6903840.57114901,8033
14229,DOZULE,Commune simple,2073,536.159564499714,478237.664541265,6907547.09682004,8034
14102,LE BREUIL-EN-AUGE,Commune simple,1014,963.430172499396,497418.595595663,6906653.40877872,8035
14460,MOYAUX,Commune simple,1337,1665.44247649933,506950.726632038,6902741.77448752,8036
27367,LIEUREY,Commune simple,1403,1814.23036149911,517972.863365887,6906644.74319419,8037
27116,BRIONNE,Commune simple,4294,1691.19187499929,533239.580797849,6901141.44902765,8038
27302,LE BOSC DU THEIL,Commune simple,1289,2004.3983769991,543392.349961051,6903903.319046,8039
27638,LE THUIT DE L'OISON,Commune simple,3375,1568.91244599906,550131.235866186,6908767.23734388,8040
27375,LOUVIERS,Commune simple,18023,2689.47551799815,565469.038363092,6903898.60935319,8041
27701,VAL-DE-REUIL,Commune simple,12969,2629.42702999918,569811.64744576,6908341.8777665,8042
27016,LES ANDELYS,Sous-préfecture,8201,3996.9904849979,585548.311561453,6906250.51280263,8043
27213,VEXIN-SUR-EPTE,Commune simple,6082,11344.8552954936,596590.941789394,6898783.06438723,8044
95541,SAINT-CLAIR-SUR-EPTE,Commune simple,978,1218.08425549924,605530.047385551,6902287.82624193,8045
60143,CHAUMONT-EN-VEXIN,Commune simple,3139,1864.53026849913,618627.131625089,6908752.03759927,8046
60010,AMBLAINVILLE,Commune simple,1735,2134.50717799905,635870.365601264,6901176.47652084,8047
60395,MERU,Commune simple,13995,2319.2232119989,637046.843074075,6905396.12887769,8048
60414,MONTATAIRE,Commune simple,12843,1040.3127729993,658549.827676243,6907232.3007059,8049
60175,CREIL,Commune simple,34262,1151.64996799887,662424.31698838,6906050.9553982,8050
60138,CHAMANT,Commune simple,912,1219.90727699934,672232.045500535,6902968.19165377,8051
60176,CREPY-EN-VALOIS,Commune simple,14962,1633.74647399931,692476.755110245,6904050.68584605,8052
60661,VAUMOISE,Commune simple,953,341.83147449985,698732.520102872,6904501.88440515,8053
02810,VILLERS-COTTERETS,Commune simple,10797,4236.69715399769,707014.390643229,6904471.16471281,8054
02192,CHOUY,Commune simple,385,2039.3803479991,718051.83280147,6901931.08395819,8055
02305,FERE-EN-TARDENOIS,Commune simple,3183,2073.59932849885,737269.705981449,6898638.06946635,8056
02220,COULONGES-COHAN,Commune simple,429,2877.11797299795,745700.155346146,6900079.75381083,8057
51198,CRUGNY,Commune simple,614,1263.30359749948,753470.883867789,6906222.7550543,8058
51573,TINQUEUX,Commune simple,10023,419.518632000149,772062.500413141,6905998.43403586,8059
51454,REIMS,Sous-préfecture,182592,4659.39055149775,775705.441051754,6906288.04963005,8060
51046,BEINE-NAUROY,Commune simple,1052,4282.36597799741,790212.987321922,6905839.86353657,8061
51487,SAINT-HILAIRE-LE-PETIT,Commune simple,337,2278.47995799797,800520.370015529,6908117.78133508,8062
51544,SOMMEPY-TAHURE,Commune simple,630,6792.59056299691,815975.017998378,6905997.50428517,8063
51104,CERNAY-EN-DORMOIS,Commune simple,151,2559.94913049906,828893.230925657,6904177.0731324,8064
51621,VIENNE-LE-CHATEAU,Commune simple,531,5107.9177199979,840291.256387568,6901301.85076382,8065
55527,VARENNES-EN-ARGONNE,Commune simple,659,1154.31721399932,846888.841529665,6904939.2343608,8066
55346,MONTFAUCON-D'ARGONNE,Commune simple,331,2366.54951549877,855392.581000277,6908424.98356863,8067
55043,BELLEVILLE-SUR-MEUSE,Commune simple,3177,974.634246999122,874495.381577011,6900387.95698443,8068
55171,EIX,Commune simple,257,1189.91588149933,880827.905937564,6900592.30619332,8069
55181,ETAIN,Commune simple,3695,1996.65930399938,892070.800521741,6905110.27017778,8070
54136,CONFLANS-EN-JARNISY,Commune simple,2375,859.886782499442,907660.416249403,6900277.53875258,8071
54280,JOEUF,Commune simple,6641,356.687027499765,919346.799289837,6907737.49407709,8072
57751,WOIPPY,Commune simple,13495,1450.6371924994,930257.9473214,6900570.9606305,8073
57193,ENNERY,Commune simple,1938,720.273062499134,934462.291365022,6907864.20805743,8074
57150,CONDE-NORTHEN,Commune simple,651,1063.54829899931,950016.759414354,6900473.20093309,8075
57097,BOULAY-MOSELLE,Commune simple,5578,1950.35169199917,955058.387451531,6903192.36747281,8076
57606,SAINT-AVOLD,Commune simple,16126,3558.44734849919,970882.908022103,6898472.29941574,8077
57227,FORBACH,Sous-préfecture,21596,1672.77778149936,983672.573534023,6906087.69589198,8078
57260,GROSBLIEDERSTROFF,Commune simple,3330,1285.21210699925,993361.526365422,6902536.27121735,8079
57196,ERCHING,Commune simple,411,700.856392499955,1011247.7517699,6898872.44954239,8080
57732,VOLMUNSTER,Commune simple,833,1504.58322049962,1018515.16450704,6899879.83233622,8081
57741,WALSCHBRONN,Commune simple,496,1024.50340099928,1026232.4253807,6904187.66681702,8082
50078,BRETTEVILLE-SUR-AY,Commune simple,392,1003.27029549905,363204.599649728,6916295.92689207,8123
50236,LA HAYE,Commune simple,4077,6411.48473349651,365943.644215282,6919310.2818242,8124
50564,TERRE-ET-MARAIS,Commune simple,1259,3563.48371549826,386952.953588268,6914003.48013069,8125
50216,GRAIGNES-MESNIL-ANGOT,Commune simple,806,1865.51857899902,394221.835564497,6912415.04135672,8126
50468,SAINT-FROMOND,Commune simple,772,1597.80864599922,400820.462855218,6910595.31264343,8127
14370,LE MOLAY-LITTRY,Commune simple,3093,2717.89321449837,416761.864730307,6910814.36179614,8128
14047,BAYEUX,Sous-préfecture,13888,690.426095499617,430435.669247509,6915069.94926626,8129
14200,CREULLY,Commune simple,1738,844.877459999622,442280.893592176,6915349.5587452,8130
14228,DOUVRES-LA-DELIVRANDE,Commune simple,5131,1084.77156249946,453269.828100526,6915257.18380293,8131
14488,OUISTREHAM,Commune simple,9329,1105.50749099989,462930.559213445,6913294.98136501,8132
14225,DIVES-SUR-MER,Commune simple,5814,662.689677999508,475280.389401118,6913611.87973519,8133
14754,VILLERS-SUR-MER,Commune simple,2721,867.355303999197,482304.959541776,6916572.05294561,8134
14514,PONT-L'EVEQUE,Commune simple,4534,826.264010499778,495373.120716073,6912664.17677452,8135
27065,BEUZEVILLE,Commune simple,4471,2344.0196159987,506882.012398884,6918616.11311966,8136
27467,PONT-AUDEMER,Commune simple,9079,965.172233999134,520576.781549098,6919189.48019785,8137
27174,CORNEVILLE-SUR-RISLE,Commune simple,1301,1346.26434449891,525376.42036983,6918367.56247687,8138
27105,GRAND BOURGTHEROULDE,Commune simple,3588,1986.03822899901,544487.774277052,6913947.18057988,8139
76231,ELBEUF,Commune simple,17343,1663.1137244992,554245.91868267,6910362.87398914,8140
76484,OISSEL,Commune simple,11505,2194.52633249884,560037.738537076,6918165.01048167,8141
27493,ROMILLY-SUR-ANDELLE,Commune simple,3213,888.592985499746,573098.844471363,6916420.68186965,8142
27214,ECOUIS,Commune simple,826,1269.46435949921,585832.890530941,6913079.38015121,8143
27226,ETREPAGNY,Commune simple,3904,2067.08819849837,599345.127465697,6913425.56329454,8144
27284,GISORS,Commune simple,11201,1677.10144099908,610369.534723529,6909498.8120854,8145
60327,JOUY-SOUS-THELLE,Commune simple,1062,1308.573415999,624461.707415097,6914150.21707988,8146
60029,AUNEUIL,Commune simple,2803,2252.67283699866,627011.390934656,6919363.68708227,8147
60575,SAINTE-GENEVIEVE,Commune simple,2889,767.268621999721,641667.115105396,6910284.20081064,8148
60439,MOUY,Commune simple,5197,1027.18262949959,649139.117230301,6913283.20370175,8149
60360,LIANCOURT,Commune simple,7204,480.395630499678,661115.315072646,6914641.32235889,8150
60509,PONT-SAINTE-MAXENCE,Commune simple,12637,1467.38955399917,671520.373270028,6911767.99584527,8151
60338,LACROIX-SAINT-OUEN,Commune simple,4334,2113.86257649866,685115.559909338,6917350.36084998,8152
60491,PIERREFONDS,Commune simple,1879,2233.81169849867,697492.717095812,6916514.29696601,8153
02514,MONTIGNY-LENGRAIN,Commune simple,694,1143.75468049917,707197.974511757,6919202.91615691,8154
02064,BELLEU,Commune simple,3861,455.10619399966,724732.245663556,6917519.06726747,8155
02110,BRAINE,Commune simple,2250,1171.99287049935,738993.14391188,6916665.18808545,8156
51250,FISMES,Commune simple,5418,1708.35484349895,749400.860366739,6912069.07202902,8157
51308,JONCHERY-SUR-VESLE,Commune simple,1887,325.843023499672,759596.304846459,6909932.83510734,8158
51291,HERMONVILLE,Commune simple,1486,1302.82373249921,766479.872651951,6915056.27369018,8159
51055,BETHENY,Commune simple,6481,1989.88321299903,777124.337807415,6911200.31984898,8160
51660,WARMERIVILLE,Commune simple,2255,2303.25343199893,789966.081488262,6917294.81055735,8161
51054,BETHENIVILLE,Commune simple,1244,1787.63608349961,799216.041536567,6911176.03672255,8162
08264,MACHAULT,Commune simple,510,1655.01024399929,809595.486077815,6918098.59947551,8163
08097,CHALLERANGE,Commune simple,488,1107.32829849925,826976.04023083,6913452.9874117,8164
08198,GRANDPRE,Commune simple,587,4237.43280349711,834460.21699868,6918246.26741265,8165
55438,ROMAGNE-SOUS-MONTFAUCON,Commune simple,191,1564.17834949906,850721.336655744,6916149.18894957,8166
55078,BRIEULLES-SUR-MEUSE,Commune simple,344,2387.75645099882,857456.534496741,6916330.62095508,8167
55490,SIVRY-SUR-MEUSE,Commune simple,397,2235.02076199876,865916.543466332,6916586.03071372,8168
55145,DAMVILLERS,Commune simple,676,1822.60053899863,875569.557440951,6918705.37502553,8169
55500,SPINCOURT,Commune simple,838,2704.49543249862,896000.408405983,6918227.34591747,8170
55063,BOULIGNY,Commune simple,2655,1074.74785999946,899664.678220117,6913685.15272513,8171
54099,BRIEY,Sous-préfecture,5757,2677.71709349866,916252.869493933,6910329.48341025,8172
57306,HAYANGE,Commune simple,15833,1211.92993399933,922862.726951063,6918992.52892582,8173
57269,GUENANGE,Commune simple,6977,896.467819499239,933037.745063414,6915737.61059033,8174
57235,FREISTROFF,Commune simple,1113,1460.69893549898,953322.85439568,6915701.79041795,8175
57106,BOUZONVILLE,Commune simple,3989,1400.8614454994,957506.603587494,6916801.29872205,8176
57460,MERTEN,Commune simple,1560,538.945800999349,966729.229805223,6911371.02889675,8177
50412,PORTBAIL,Commune simple,1629,2095.42786399833,358837.689050867,6927025.87808331,8223
